image_id,psnr,ssim,rmse,mae,bias,r2,pearson
ntl_chip_Puerto_Suarez_795,36.56412887573242,0.9160480499267578,0.0148519575595855,0.0095452340319752,0.0004462715587578,0.975429356098175,0.987681210041046
ntl_chip_Pul-e_Khumri_673,37.33720779418945,0.9185084700584412,0.0135871330276131,0.0094383480027318,-0.0007087889825925,0.954224407672882,0.9769994020462036
ntl_chip_Radyvyliv_395,33.01616287231445,0.8482744693756104,0.0223453696817159,0.0154468622058629,-0.0009098032023757,0.823081374168396,0.9074909687042236
ntl_chip_Raiyam_1550,33.776580810546875,0.8919060230255127,0.0204722620546817,0.0144185591489076,-0.0011596087133511,0.8985844850540161,0.9482345581054688
ntl_chip_Remedios_1206,30.54486846923828,0.7917656898498535,0.02969984523952,0.0218044146895408,-0.0003286229912191,0.8746373057365417,0.935271143913269
ntl_chip_Rio_Grande_1264,33.51924514770508,0.9305080771446228,0.0210878811776638,0.0139459036290645,-0.0006237742491066,0.9830115437507628,0.9915433526039124
ntl_chip_Rio_Real_933,35.46929931640625,0.9297997951507568,0.0168471876531839,0.0104982675984501,-0.0001514769683126,0.9547713398933412,0.9772868156433104
ntl_chip_Rome_564,32.71580505371094,0.941615343093872,0.0231315977871418,0.0126596558839082,-0.0004816491273231,0.9676589965820312,0.9837457537651062
ntl_chip_Sablayan_95,26.31434440612793,0.6867048740386963,0.0483372397720813,0.03626149892807,-0.0015735622728243,0.7309458255767822,0.8552464842796326
ntl_chip_Salida_508,30.69234085083008,0.9182547330856324,0.0291998349130153,0.0182248502969741,-0.0010745618492364,0.9763760566711426,0.9881772398948668
ntl_chip_San_Antonio_Huista_1434,30.085731506347656,0.8323600888252258,0.0313120298087596,0.0213020574301481,-0.0003719963133335,0.8551642298698425,0.9248709082603456
ntl_chip_San_Jose_del_Guaviare_1185,31.79893684387207,0.7833035588264465,0.0257069114595651,0.0187288280576467,0.0001338227011729,0.8047777414321899,0.8972163796424866
