image_id,psnr,ssim,rmse,mae,bias,r2,pearson
ntl_chip_Gueoul_280,30.183507919311523,0.6993095874786377,0.0309615265578031,0.0226287264376878,7.878756150603294e-06,0.8472528457641602,0.9218990802764891
ntl_chip_Gurh_1574,31.715221405029297,0.8092392683029175,0.0259558763355016,0.018750425428152,3.689297591336072e-05,0.9247542023658752,0.9621480107307434
ntl_chip_Gurupi_948,33.854736328125,0.9280996322631836,0.0202888697385787,0.0089485039934515,3.848268534056842e-06,0.9320660829544068,0.9660660028457642
ntl_chip_Gyegu_1068,38.01363754272461,0.927258551120758,0.0125691061839461,0.007534232456237,1.1894673662027344e-05,0.8809284567832947,0.9400805234909058
ntl_chip_Ha_Tinh_631,28.819787979125977,0.7713764309883118,0.0362250469624996,0.0220042970031499,2.658212906681001e-05,0.8468791246414185,0.92154860496521
ntl_chip_Harij_1608,35.94424819946289,0.9116001725196838,0.0159506741911172,0.0101181454956531,2.1547044525505044e-05,0.946525812149048,0.973513126373291
ntl_chip_Hayden_501,33.054405212402344,0.9245233535766602,0.0222471989691257,0.011936386115849,6.876907718833536e-06,0.9711618423461914,0.985746681690216
ntl_chip_Heerhugowaard_20,28.547901153564453,0.825059175491333,0.0373768992722034,0.0245591960847377,-4.210814950056374e-05,0.9419315457344056,0.9709977507591248
ntl_chip_Higashi-Matsuyama_1778,29.596240997314453,0.8605844974517822,0.0331272929906845,0.0234043467789888,1.7141304851975292e-05,0.9653011560440063,0.9827461838722228
ntl_chip_Huajiang_1097,31.28429412841797,0.7840476036071777,0.0272761080414056,0.0183532498776912,-4.671725400839932e-05,0.8459780216217041,0.9215673208236694
ntl_chip_Huishi_1104,36.29541397094727,0.9036023020744324,0.015318633057177,0.0094315912574529,5.462919943965972e-06,0.9010969400405884,0.9508745670318604
ntl_chip_Huozhou_1113,31.65485572814941,0.8845270872116089,0.0261368993669748,0.0143492557108402,-1.4418212231248615e-05,0.9195151329040528,0.9603607654571532
ntl_chip_Hyeres_1392,30.308151245117188,0.9199692606925964,0.0305203944444656,0.0154241919517517,4.848829848924652e-05,0.9564667344093324,0.9786991477012634
ntl_chip_Hyosha_1010,32.33551788330078,0.7421121001243591,0.0241668727248907,0.0175868235528469,-1.5623256331309676e-05,0.6636315584182739,0.8193884491920471
ntl_chip_Ilaka_Atsinanana_1876,27.284364700317383,0.61644446849823,0.0432295389473438,0.0305126793682575,2.5085213565034792e-05,0.4890699982643127,0.7088358402252197
ntl_chip_Imzouren_1845,32.34758377075195,0.9077024459838868,0.0241333227604627,0.0132155865430831,3.124198701698333e-05,0.957638680934906,0.9791842699050904
ntl_chip_Inongo_1007,29.169340133666992,0.625746488571167,0.0347961522638797,0.0256363078951835,2.4694891180843115e-06,0.4356152415275574,0.6708410978317261
